,From,To,DateTime,Duration.seconds.,Cell.Tower
8846,276,309,6/10/2006 3:17,1326,29
8847,164,55,6/10/2006 3:34,786,11
8848,204,93,6/10/2006 3:35,1099,8
8849,250,41,6/10/2006 3:35,1851,29
8850,162,207,6/10/2006 3:36,625,30
8851,186,115,6/10/2006 3:45,839,19
8852,300,332,6/10/2006 3:45,956,17
8853,63,309,6/10/2006 4:03,1236,11
8854,1,165,6/10/2006 4:25,1359,11
8855,104,11,6/10/2006 4:30,595,26
8856,80,241,6/10/2006 4:33,1001,12
8857,53,36,6/10/2006 4:35,1029,28
8858,108,7,6/10/2006 4:35,1559,9
8859,115,298,6/10/2006 4:40,1315,17
8860,312,38,6/10/2006 4:41,1443,12
8861,304,4,6/10/2006 4:52,527,29
8862,12,51,6/10/2006 5:02,1266,29
8863,336,248,6/10/2006 5:08,1295,30
8864,70,177,6/10/2006 5:22,291,20
8865,133,70,6/10/2006 5:24,1388,22
8866,241,80,6/10/2006 5:35,1484,28
8867,104,83,6/10/2006 5:41,1039,7
8868,230,8,6/10/2006 5:58,1159,28
8869,358,392,6/10/2006 6:05,761,30
8870,166,16,6/10/2006 6:06,1293,9
8871,103,137,6/10/2006 6:08,977,4
8872,261,247,6/10/2006 6:08,1178,11
8873,205,160,6/10/2006 6:15,1057,28
8874,363,380,6/10/2006 6:26,585,29
8875,163,348,6/10/2006 6:27,1283,22
8876,261,247,6/10/2006 6:36,953,9
8877,72,172,6/10/2006 6:42,733,27
8878,291,204,6/10/2006 6:45,1169,28
8879,131,303,6/10/2006 6:57,1042,22
8880,350,382,6/10/2006 7:02,1398,24
8881,218,234,6/10/2006 7:12,1350,30
8882,293,305,6/10/2006 7:12,1279,22
8883,255,10,6/10/2006 7:19,591,4
8884,342,158,6/10/2006 7:19,758,13
8885,218,15,6/10/2006 7:32,492,30
8886,284,260,6/10/2006 7:37,776,19
8887,312,38,6/10/2006 7:42,1099,29
8888,59,18,6/10/2006 7:43,1048,15
8889,94,125,6/10/2006 7:44,1303,22
8890,189,361,6/10/2006 7:46,1286,11
8891,199,13,6/10/2006 7:52,1136,14
8892,258,34,6/10/2006 7:53,1268,29
8893,338,332,6/10/2006 7:55,1000,21
8894,85,86,6/10/2006 7:57,699,30
8895,176,148,6/10/2006 7:58,1335,15
8896,201,306,6/10/2006 7:58,1686,9
8897,102,15,6/10/2006 8:00,1273,13
8898,251,272,6/10/2006 8:00,933,13
8899,63,15,6/10/2006 8:01,929,11
8900,193,42,6/10/2006 8:01,1483,2
8901,250,41,6/10/2006 8:01,1093,16
8902,258,34,6/10/2006 8:01,705,29
8903,309,185,6/10/2006 8:01,418,22
8904,30,75,6/10/2006 8:02,1075,18
8905,150,67,6/10/2006 8:02,1336,16
8906,61,169,6/10/2006 8:04,638,28
8907,225,319,6/10/2006 8:04,1275,30
8908,272,215,6/10/2006 8:05,1095,11
8909,372,89,6/10/2006 8:06,1246,13
8910,368,197,6/10/2006 8:07,783,12
8911,54,144,6/10/2006 8:08,954,29
8912,26,22,6/10/2006 8:09,937,12
8913,357,341,6/10/2006 8:09,1145,25
8914,122,23,6/10/2006 8:10,1263,6
8915,268,117,6/10/2006 8:10,1317,11
8916,310,61,6/10/2006 8:10,500,15
8917,341,112,6/10/2006 8:10,826,20
8918,355,14,6/10/2006 8:12,328,15
8919,20,92,6/10/2006 8:14,1327,30
8920,135,0,6/10/2006 8:14,1211,13
8921,119,271,6/10/2006 8:15,349,14
8922,138,249,6/10/2006 8:15,1008,16
8923,40,360,6/10/2006 8:17,1281,1
8924,32,65,6/10/2006 8:19,1471,13
8925,128,75,6/10/2006 8:19,1648,11
8926,336,248,6/10/2006 8:19,1038,30
8927,37,306,6/10/2006 8:20,817,22
8928,205,19,6/10/2006 8:20,886,28
8929,251,9,6/10/2006 8:21,1048,13
8930,362,309,6/10/2006 8:22,1537,28
8931,134,331,6/10/2006 8:23,1516,23
8932,324,120,6/10/2006 8:23,858,22
8933,341,0,6/10/2006 8:25,1249,20
8934,278,239,6/10/2006 8:26,1038,17
8935,34,325,6/10/2006 8:29,1470,21
8936,35,52,6/10/2006 8:29,987,15
8937,158,174,6/10/2006 8:29,1059,22
8938,165,203,6/10/2006 8:29,1212,29
8939,179,385,6/10/2006 8:33,437,11
8940,228,360,6/10/2006 8:33,1277,13
8941,207,162,6/10/2006 8:34,776,24
8942,50,34,6/10/2006 8:35,1078,15
8943,394,199,6/10/2006 8:35,1297,10
8944,212,123,6/10/2006 8:38,1357,13
8945,109,13,6/10/2006 8:39,693,11
8946,390,397,6/10/2006 8:41,917,22
8947,225,319,6/10/2006 8:45,1366,30
8948,269,41,6/10/2006 8:45,1135,6
8949,68,100,6/10/2006 8:46,1094,16
8950,291,204,6/10/2006 8:47,1069,28
8951,82,49,6/10/2006 8:48,739,13
8952,343,52,6/10/2006 8:50,948,9
8953,162,313,6/10/2006 8:51,1272,30
8954,6,336,6/10/2006 8:52,966,29
8955,172,72,6/10/2006 8:52,1298,29
8956,210,309,6/10/2006 8:56,1192,11
8957,127,43,6/10/2006 8:57,1208,3
8958,156,85,6/10/2006 8:57,1020,21
8959,162,313,6/10/2006 8:59,891,30
8960,102,15,6/10/2006 9:01,1360,13
8961,211,391,6/10/2006 9:01,931,15
8962,329,295,6/10/2006 9:01,1500,15
8963,391,18,6/10/2006 9:01,1498,7
8964,209,71,6/10/2006 9:02,632,12
8965,31,396,6/10/2006 9:03,1307,9
8966,83,104,6/10/2006 9:04,649,12
8967,179,385,6/10/2006 9:04,862,30
8968,96,359,6/10/2006 9:05,1363,19
8969,374,13,6/10/2006 9:06,921,13
8970,192,320,6/10/2006 9:07,1304,10
8971,235,161,6/10/2006 9:10,761,23
8972,308,198,6/10/2006 9:10,1216,29
8973,74,44,6/10/2006 9:11,1020,28
8974,31,360,6/10/2006 9:12,651,9
8975,391,211,6/10/2006 9:13,1259,7
8976,31,360,6/10/2006 9:15,855,9
8977,272,215,6/10/2006 9:15,1070,15
8978,47,231,6/10/2006 9:16,1222,13
8979,157,306,6/10/2006 9:17,915,1
8980,232,172,6/10/2006 9:17,1004,30
8981,231,267,6/10/2006 9:19,971,29
8982,342,158,6/10/2006 9:19,797,13
8983,369,174,6/10/2006 9:20,1271,25
8984,26,339,6/10/2006 9:21,906,12
8985,336,248,6/10/2006 9:21,986,30
8986,3,170,6/10/2006 9:22,1019,10
8987,376,292,6/10/2006 9:22,792,13
8988,10,255,6/10/2006 9:25,1087,15
8989,256,309,6/10/2006 9:25,1402,14
8990,116,16,6/10/2006 9:26,1380,11
8991,116,309,6/10/2006 9:26,448,11
8992,90,399,6/10/2006 9:27,1539,15
8993,2,27,6/10/2006 9:29,1338,29
8994,389,344,6/10/2006 9:29,1053,29
8995,382,17,6/10/2006 9:30,667,29
8996,304,4,6/10/2006 9:31,1199,15
8997,18,309,6/10/2006 9:32,515,4
8998,283,345,6/10/2006 9:32,1198,9
8999,53,233,6/10/2006 9:34,1372,16
9000,83,110,6/10/2006 9:34,641,12
9001,337,41,6/10/2006 9:35,1359,28
9002,148,176,6/10/2006 9:36,800,12
9003,306,105,6/10/2006 9:36,1701,12
9004,355,0,6/10/2006 9:37,1251,28
9005,155,17,6/10/2006 9:38,1231,16
9006,222,190,6/10/2006 9:38,958,10
9007,230,93,6/10/2006 9:40,930,28
9008,212,103,6/10/2006 9:41,1170,13
9009,219,146,6/10/2006 9:41,1407,21
9010,15,218,6/10/2006 9:42,1143,23
9011,32,65,6/10/2006 9:42,1432,29
9012,131,11,6/10/2006 9:42,897,22
9013,279,271,6/10/2006 9:42,1635,15
9014,314,306,6/10/2006 9:42,967,27
9015,153,66,6/10/2006 9:44,850,1
9016,330,325,6/10/2006 9:44,738,12
9017,275,330,6/10/2006 9:45,904,30
9018,56,309,6/10/2006 9:47,1287,22
9019,77,69,6/10/2006 9:48,901,15
9020,346,120,6/10/2006 9:52,1328,15
9021,346,120,6/10/2006 9:53,734,28
9022,207,162,6/10/2006 9:55,1041,30
9023,239,247,6/10/2006 9:55,370,18
9024,7,98,6/10/2006 9:56,736,16
9025,158,65,6/10/2006 9:58,1644,22
9026,340,0,6/10/2006 9:58,864,10
9027,371,60,6/10/2006 9:58,1598,22
9028,123,317,6/10/2006 9:59,1498,13
9029,166,16,6/10/2006 10:02,1046,11
9030,202,393,6/10/2006 10:02,1193,22
9031,52,76,6/10/2006 10:03,1108,3
9032,19,350,6/10/2006 10:04,1121,30
9033,293,305,6/10/2006 10:05,827,22
9034,297,172,6/10/2006 10:05,1103,22
9035,308,175,6/10/2006 10:05,1225,16
9036,73,41,6/10/2006 10:06,1426,21
9037,206,47,6/10/2006 10:07,710,21
9038,395,175,6/10/2006 10:09,1623,11
9039,89,372,6/10/2006 10:11,110,11
9040,90,326,6/10/2006 10:11,755,15
9041,284,397,6/10/2006 10:11,1266,22
9042,329,152,6/10/2006 10:11,1054,15
9043,28,239,6/10/2006 10:13,1347,22
9044,58,186,6/10/2006 10:15,1118,17
9045,381,12,6/10/2006 10:15,1021,9
9046,121,8,6/10/2006 10:18,1208,9
9047,283,345,6/10/2006 10:19,1537,9
9048,27,53,6/10/2006 10:20,793,8
9049,291,194,6/10/2006 10:20,1011,28
9050,381,199,6/10/2006 10:20,1177,9
9051,128,14,6/10/2006 10:21,1256,11
9052,319,222,6/10/2006 10:22,1249,11
9053,8,306,6/10/2006 10:23,1126,12
9054,111,130,6/10/2006 10:23,917,29
9055,142,18,6/10/2006 10:23,1111,29
9056,329,152,6/10/2006 10:23,1294,15
9057,61,310,6/10/2006 10:25,1185,28
9058,102,305,6/10/2006 10:25,1097,8
9059,113,364,6/10/2006 10:26,1042,30
9060,342,158,6/10/2006 10:26,1406,29
9061,122,73,6/10/2006 10:27,1145,6
9062,152,37,6/10/2006 10:28,1456,29
9063,219,4,6/10/2006 10:29,856,21
9064,97,313,6/10/2006 10:31,914,22
9065,28,306,6/10/2006 10:36,652,22
9066,37,152,6/10/2006 10:36,861,17
9067,150,67,6/10/2006 10:37,1307,16
9068,203,165,6/10/2006 10:37,930,22
9069,58,29,6/10/2006 10:38,1055,17
9070,68,323,6/10/2006 10:39,896,16
9071,67,150,6/10/2006 10:40,740,16
9072,81,396,6/10/2006 10:40,1346,10
9073,127,53,6/10/2006 10:41,639,3
9074,172,309,6/10/2006 10:41,1237,9
9075,261,247,6/10/2006 10:42,777,11
9076,20,62,6/10/2006 10:43,875,30
9077,80,112,6/10/2006 10:43,1090,12
9078,19,42,6/10/2006 10:45,1544,30
9079,180,93,6/10/2006 10:45,1348,10
9080,186,220,6/10/2006 10:45,1204,22
9081,129,217,6/10/2006 10:48,950,28
9082,131,303,6/10/2006 10:49,1287,22
9083,155,306,6/10/2006 10:49,1429,28
9084,10,79,6/10/2006 10:50,829,15
9085,393,202,6/10/2006 10:50,796,15
9086,185,91,6/10/2006 10:51,1137,13
9087,191,120,6/10/2006 10:51,898,22
9088,279,271,6/10/2006 10:51,676,15
9089,87,35,6/10/2006 10:54,848,15
9090,159,66,6/10/2006 10:54,627,9
9091,211,15,6/10/2006 10:54,878,22
9092,101,30,6/10/2006 10:55,1215,19
9093,356,11,6/10/2006 10:55,841,24
9094,368,197,6/10/2006 10:55,783,11
9095,181,19,6/10/2006 10:56,1166,15
9096,337,18,6/10/2006 10:56,1418,28
9097,359,96,6/10/2006 10:56,878,21
9098,92,20,6/10/2006 10:57,1347,30
9099,120,324,6/10/2006 10:58,1412,15
9100,236,167,6/10/2006 10:58,1117,1
9101,202,323,6/10/2006 11:00,964,22
9102,155,306,6/10/2006 11:01,1138,16
9103,14,25,6/10/2006 11:02,1321,10
9104,356,11,6/10/2006 11:02,1591,24
9105,190,266,6/10/2006 11:03,929,9
9106,312,275,6/10/2006 11:04,1000,29
9107,263,9,6/10/2006 11:05,936,30
9108,32,315,6/10/2006 11:06,1086,13
9109,394,199,6/10/2006 11:06,1339,11
9110,366,306,6/10/2006 11:07,1035,23
9111,108,13,6/10/2006 11:08,1165,9
9112,218,97,6/10/2006 11:09,995,30
9113,326,90,6/10/2006 11:09,952,7
9114,348,163,6/10/2006 11:11,340,15
9115,90,326,6/10/2006 11:12,452,15
9116,214,140,6/10/2006 11:12,1025,29
9117,194,291,6/10/2006 11:13,552,19
9118,398,15,6/10/2006 11:15,1167,16
9119,185,309,6/10/2006 11:16,1076,29
9120,193,42,6/10/2006 11:16,948,2
9121,8,45,6/10/2006 11:17,442,12
9122,69,397,6/10/2006 11:17,831,7
9123,168,130,6/10/2006 11:17,1108,25
9124,300,268,6/10/2006 11:17,706,17
9125,67,19,6/10/2006 11:18,1316,16
9126,314,306,6/10/2006 11:18,1228,27
9127,103,105,6/10/2006 11:21,737,4
9128,258,132,6/10/2006 11:23,782,29
9129,297,15,6/10/2006 11:23,1127,22
9130,127,53,6/10/2006 11:26,931,3
9131,364,260,6/10/2006 11:26,1191,1
9132,248,7,6/10/2006 11:27,438,16
9133,260,364,6/10/2006 11:28,2003,16
9134,30,366,6/10/2006 11:31,913,4
9135,10,255,6/10/2006 11:32,1144,15
9136,381,199,6/10/2006 11:32,1244,9
9137,133,70,6/10/2006 11:34,529,22
9138,361,189,6/10/2006 11:34,1244,16
9139,45,289,6/10/2006 11:35,1321,12
9140,56,288,6/10/2006 11:35,1319,22
9141,101,15,6/10/2006 11:35,1444,19
9142,158,202,6/10/2006 11:35,942,22
9143,187,51,6/10/2006 11:37,1045,30
9144,39,14,6/10/2006 11:38,759,10
9145,290,92,6/10/2006 11:38,562,18
9146,77,285,6/10/2006 11:40,884,11
9147,222,190,6/10/2006 11:40,564,10
9148,21,133,6/10/2006 11:42,1064,9
9149,2,390,6/10/2006 11:43,586,29
9150,226,0,6/10/2006 11:43,957,15
9151,258,34,6/10/2006 11:43,1259,29
9152,2,34,6/10/2006 11:44,1337,29
9153,372,66,6/10/2006 11:44,1139,13
9154,12,46,6/10/2006 11:46,632,29
9155,41,111,6/10/2006 11:46,1559,28
9156,52,9,6/10/2006 11:46,767,3
9157,60,371,6/10/2006 11:49,1178,20
9158,153,309,6/10/2006 11:49,1443,1
9159,69,397,6/10/2006 11:50,1209,17
9160,273,162,6/10/2006 11:50,1124,29
9161,305,350,6/10/2006 11:50,1351,6
9162,92,286,6/10/2006 11:51,874,30
9163,118,196,6/10/2006 11:51,911,6
9164,48,397,6/10/2006 11:52,1460,28
9165,235,161,6/10/2006 11:52,584,25
9166,199,13,6/10/2006 11:53,1304,22
9167,72,35,6/10/2006 11:56,640,27
9168,168,226,6/10/2006 11:56,1425,25
9169,263,9,6/10/2006 11:56,1314,30
9170,283,37,6/10/2006 11:56,1154,9
9171,284,260,6/10/2006 11:56,807,22
9172,358,30,6/10/2006 11:56,1290,30
9173,374,13,6/10/2006 11:56,809,16
9174,48,154,6/10/2006 11:57,744,28
9175,326,306,6/10/2006 11:59,740,7
9176,60,55,6/10/2006 12:00,1045,20
9177,119,38,6/10/2006 12:01,1131,14
9178,190,222,6/10/2006 12:02,827,9
9179,226,168,6/10/2006 12:04,1302,15
9180,40,232,6/10/2006 12:05,1397,1
9181,72,35,6/10/2006 12:05,727,27
9182,85,86,6/10/2006 12:07,908,30
9183,23,304,6/10/2006 12:08,895,11
9184,86,85,6/10/2006 12:09,1748,4
9185,103,247,6/10/2006 12:09,902,18
9186,4,304,6/10/2006 12:11,1323,15
9187,13,33,6/10/2006 12:11,1364,11
9188,363,42,6/10/2006 12:11,1278,29
9189,313,97,6/10/2006 12:12,560,13
9190,22,194,6/10/2006 12:14,885,25
9191,117,12,6/10/2006 12:15,1042,28
9192,46,242,6/10/2006 12:17,496,30
9193,50,34,6/10/2006 12:18,1176,15
9194,217,129,6/10/2006 12:19,1579,22
9195,383,92,6/10/2006 12:19,1266,7
9196,296,227,6/10/2006 12:20,557,11
9197,236,13,6/10/2006 12:22,985,1
9198,187,66,6/10/2006 12:23,555,30
9199,281,137,6/10/2006 12:23,1069,29
9200,90,189,6/10/2006 12:24,1498,15
9201,6,160,6/10/2006 12:25,1091,16
9202,250,41,6/10/2006 12:25,914,16
9203,232,172,6/10/2006 12:26,721,30
9204,53,233,6/10/2006 12:27,1203,16
9205,77,285,6/10/2006 12:33,1029,15
9206,386,179,6/10/2006 12:37,1174,11
9207,108,13,6/10/2006 12:38,1139,9
9208,301,0,6/10/2006 12:38,936,17
9209,80,112,6/10/2006 12:40,1208,12
9210,32,57,6/10/2006 12:41,1170,29
9211,175,0,6/10/2006 12:42,843,30
9212,198,308,6/10/2006 12:42,1197,6
9213,215,19,6/10/2006 12:47,1027,29
9214,357,158,6/10/2006 12:47,1016,17
9215,206,237,6/10/2006 12:50,577,21
9216,341,357,6/10/2006 12:51,1760,21
9217,365,62,6/10/2006 12:51,1095,15
9218,43,127,6/10/2006 12:52,1476,24
9219,106,79,6/10/2006 12:52,1104,1
9220,3,139,6/10/2006 12:53,1331,30
9221,339,26,6/10/2006 12:54,1395,11
9222,383,306,6/10/2006 12:54,870,7
9223,215,93,6/10/2006 12:55,1015,29
9224,67,41,6/10/2006 12:57,1186,16
9225,191,120,6/10/2006 12:57,829,22
9226,287,213,6/10/2006 12:57,1027,11
9227,142,328,6/10/2006 12:58,1033,29
9228,174,221,6/10/2006 12:58,796,30
9229,332,338,6/10/2006 12:58,1197,12
9230,208,360,6/10/2006 12:59,910,17
9231,290,92,6/10/2006 12:59,887,18
9232,5,19,6/10/2006 13:00,1133,30
9233,270,397,6/10/2006 13:00,1266,27
9234,307,84,6/10/2006 13:01,1553,21
9235,60,21,6/10/2006 13:03,1474,15
9236,66,198,6/10/2006 13:03,1110,29
9237,13,236,6/10/2006 13:04,1112,11
9238,190,170,6/10/2006 13:04,979,29
9239,255,10,6/10/2006 13:06,1409,4
9240,45,289,6/10/2006 13:09,1074,27
9241,379,364,6/10/2006 13:09,1006,1
9242,47,21,6/10/2006 13:10,987,13
9243,65,335,6/10/2006 13:10,1094,29
9244,334,309,6/10/2006 13:10,1197,11
9245,148,110,6/10/2006 13:11,1114,11
9246,281,309,6/10/2006 13:13,1119,28
9247,289,45,6/10/2006 13:13,1238,7
9248,13,91,6/10/2006 13:14,1080,11
9249,145,309,6/10/2006 13:14,1343,12
9250,174,369,6/10/2006 13:15,1031,30
9251,121,21,6/10/2006 13:16,993,28
9252,342,158,6/10/2006 13:18,1110,13
9253,41,250,6/10/2006 13:19,1167,28
9254,118,359,6/10/2006 13:19,1258,6
9255,230,93,6/10/2006 13:19,1016,28
9256,289,397,6/10/2006 13:19,1463,4
9257,330,325,6/10/2006 13:19,712,12
9258,166,154,6/10/2006 13:20,1225,9
9259,317,379,6/10/2006 13:21,1545,11
9260,381,199,6/10/2006 13:21,1095,29
9261,59,11,6/10/2006 13:22,1837,11
9262,40,276,6/10/2006 13:23,1531,1
9263,89,309,6/10/2006 13:23,1097,11
9264,209,13,6/10/2006 13:23,1280,28
9265,326,306,6/10/2006 13:23,1193,7
9266,156,85,6/10/2006 13:25,1122,21
9267,295,26,6/10/2006 13:25,1050,6
9268,347,205,6/10/2006 13:25,1232,22
9269,34,360,6/10/2006 13:26,582,15
9270,38,164,6/10/2006 13:27,1017,1
9271,356,11,6/10/2006 13:28,583,24
9272,311,37,6/10/2006 13:29,1059,25
9273,337,41,6/10/2006 13:29,858,28
9274,15,398,6/10/2006 13:30,1313,23
9275,363,134,6/10/2006 13:31,906,29
9276,127,53,6/10/2006 13:32,1616,20
9277,161,235,6/10/2006 13:32,1059,30
9278,179,397,6/10/2006 13:34,1188,11
9279,191,120,6/10/2006 13:34,1309,22
9280,185,309,6/10/2006 13:35,574,13
9281,360,40,6/10/2006 13:35,1677,9
9282,102,15,6/10/2006 13:36,1078,13
9283,199,381,6/10/2006 13:36,1512,14
9284,206,237,6/10/2006 13:37,966,21
9285,351,38,6/10/2006 13:38,1306,28
9286,237,206,6/10/2006 13:39,703,4
9287,108,7,6/10/2006 13:40,1218,28
9288,81,396,6/10/2006 13:41,965,7
9289,268,300,6/10/2006 13:41,926,11
9290,344,136,6/10/2006 13:43,1134,23
9291,41,337,6/10/2006 13:44,1232,13
9292,314,306,6/10/2006 13:44,1403,27
9293,367,323,6/10/2006 13:44,1383,29
9294,162,207,6/10/2006 13:48,1192,30
9295,242,309,6/10/2006 13:48,1192,11
9296,281,309,6/10/2006 13:48,816,28
9297,225,41,6/10/2006 13:49,728,30
9298,276,360,6/10/2006 13:50,1033,29
9299,254,6,6/10/2006 13:51,759,11
9300,93,215,6/10/2006 13:52,1273,29
9301,357,341,6/10/2006 13:52,904,17
9302,57,397,6/10/2006 13:53,848,15
9303,57,32,6/10/2006 13:53,854,15
9304,161,235,6/10/2006 13:53,1349,10
9305,297,15,6/10/2006 13:54,1042,22
9306,330,325,6/10/2006 13:55,1270,27
9307,259,148,6/10/2006 14:00,878,12
9308,309,61,6/10/2006 14:01,1225,22
9309,397,32,6/10/2006 14:02,1537,20
9310,24,78,6/10/2006 14:03,962,24
9311,284,397,6/10/2006 14:03,1640,19
9312,217,192,6/10/2006 14:04,1265,22
9313,214,17,6/10/2006 14:05,801,29
9314,145,0,6/10/2006 14:08,718,12
9315,321,360,6/10/2006 14:09,1407,16
9316,26,49,6/10/2006 14:10,1114,11
9317,297,172,6/10/2006 14:10,1295,22
9318,360,276,6/10/2006 14:11,820,9
9319,206,237,6/10/2006 14:12,1188,21
9320,270,397,6/10/2006 14:12,1264,27
9321,238,7,6/10/2006 14:13,550,12
9322,83,4,6/10/2006 14:14,909,12
9323,376,292,6/10/2006 14:14,796,22
9324,312,275,6/10/2006 14:15,1234,12
9325,50,0,6/10/2006 14:16,1140,11
9326,228,360,6/10/2006 14:16,887,2
9327,340,0,6/10/2006 14:16,659,10
9328,211,391,6/10/2006 14:17,1488,22
9329,197,368,6/10/2006 14:20,1145,29
9330,282,199,6/10/2006 14:22,935,19
9331,295,360,6/10/2006 14:29,1216,30
9332,137,281,6/10/2006 14:32,1319,15
9333,19,22,6/10/2006 14:35,1242,30
9334,314,250,6/10/2006 14:35,895,27
9335,352,32,6/10/2006 14:36,1371,16
9336,82,49,6/10/2006 14:37,1286,13
9337,216,309,6/10/2006 14:39,1001,29
9338,377,117,6/10/2006 14:39,966,13
9339,351,38,6/10/2006 14:40,1217,28
9340,17,35,6/10/2006 14:41,937,15
9341,262,137,6/10/2006 14:43,1239,22
9342,77,285,6/10/2006 14:48,988,15
9343,362,94,6/10/2006 14:55,1105,28
9344,172,274,6/10/2006 14:58,1131,9
9345,173,40,6/10/2006 14:59,1519,15
9346,270,397,6/10/2006 14:59,1383,15
9347,123,317,6/10/2006 15:01,784,13
9348,146,219,6/10/2006 15:01,1277,1
9349,18,324,6/10/2006 15:02,710,20
9350,398,204,6/10/2006 15:03,1077,28
9351,144,149,6/10/2006 15:04,996,23
9352,154,61,6/10/2006 15:04,1015,13
9353,167,236,6/10/2006 15:04,683,27
9354,41,67,6/10/2006 15:05,1640,28
9355,216,12,6/10/2006 15:05,724,29
9356,115,186,6/10/2006 15:10,1312,17
9357,315,56,6/10/2006 15:13,1071,28
9358,172,274,6/10/2006 15:14,969,9
9359,41,333,6/10/2006 15:15,1414,13
9360,255,87,6/10/2006 15:15,976,28
9361,353,89,6/10/2006 15:15,1030,12
9362,7,306,6/10/2006 15:16,1011,29
9363,101,30,6/10/2006 15:21,1319,19
9364,191,178,6/10/2006 15:22,867,22
9365,218,15,6/10/2006 15:22,1481,30
9366,83,61,6/10/2006 15:23,1298,12
9367,290,167,6/10/2006 15:23,887,10
9368,129,48,6/10/2006 15:28,1301,28
9369,324,120,6/10/2006 15:28,1054,22
9370,337,18,6/10/2006 15:30,339,28
9371,190,170,6/10/2006 15:31,880,29
9372,319,225,6/10/2006 15:32,986,11
9373,143,52,6/10/2006 15:33,560,12
9374,60,21,6/10/2006 15:34,1033,15
9375,372,66,6/10/2006 15:35,1249,13
9376,71,76,6/10/2006 15:36,1127,28
9377,9,6,6/10/2006 15:37,1006,17
9378,181,19,6/10/2006 15:37,1214,29
9379,301,0,6/10/2006 15:37,1172,15
9380,37,283,6/10/2006 15:38,1025,22
9381,55,118,6/10/2006 15:38,953,20
9382,228,360,6/10/2006 15:38,1115,2
9383,107,306,6/10/2006 15:41,1088,19
9384,394,199,6/10/2006 15:41,1011,11
9385,54,144,6/10/2006 15:42,995,29
9386,234,170,6/10/2006 15:43,1546,16
9387,267,231,6/10/2006 15:43,954,15
9388,192,49,6/10/2006 15:44,646,11
9389,27,54,6/10/2006 15:45,815,8
9390,173,40,6/10/2006 15:45,913,28
9391,304,4,6/10/2006 15:45,814,15
9392,309,61,6/10/2006 15:45,939,22
9393,279,198,6/10/2006 15:47,694,15
9394,21,141,6/10/2006 15:48,1403,29
9395,214,140,6/10/2006 15:48,1464,29
9396,237,206,6/10/2006 15:50,907,20
9397,272,215,6/10/2006 15:51,868,15
9398,57,397,6/10/2006 15:53,1549,15
9399,235,161,6/10/2006 15:53,1347,25
9400,367,210,6/10/2006 15:53,1152,29
9401,72,15,6/10/2006 15:55,976,27
9402,190,266,6/10/2006 15:55,1469,9
9403,216,309,6/10/2006 15:56,994,29
9404,236,167,6/10/2006 15:56,1362,1
9405,398,204,6/10/2006 15:56,502,16
9406,120,80,6/10/2006 15:58,917,28
9407,293,305,6/10/2006 15:58,1382,22
9408,313,162,6/10/2006 15:58,1062,28
9409,147,306,6/10/2006 15:59,1248,28
9410,326,90,6/10/2006 16:02,671,18
9411,360,276,6/10/2006 16:03,1291,9
9412,100,68,6/10/2006 16:04,632,30
9413,122,73,6/10/2006 16:07,1099,6
9414,15,63,6/10/2006 16:12,1318,7
9415,147,26,6/10/2006 16:12,855,28
9416,398,15,6/10/2006 16:13,1518,16
9417,206,7,6/10/2006 16:14,692,21
9418,186,115,6/10/2006 16:15,1243,19
9419,3,0,6/10/2006 16:16,926,10
9420,312,38,6/10/2006 16:16,1800,12
9421,126,213,6/10/2006 16:18,962,4
9422,18,142,6/10/2006 16:20,1502,4
9423,217,296,6/10/2006 16:20,1455,22
9424,373,41,6/10/2006 16:20,1686,15
9425,18,337,6/10/2006 16:22,716,4
9426,89,14,6/10/2006 16:23,789,11
9427,4,183,6/10/2006 16:24,1449,15
9428,241,23,6/10/2006 16:24,599,28
9429,56,315,6/10/2006 16:29,931,22
9430,353,154,6/10/2006 16:29,1541,12
9431,157,306,6/10/2006 16:30,1152,1
9432,286,92,6/10/2006 16:30,1649,15
9433,314,306,6/10/2006 16:30,1463,17
9434,333,41,6/10/2006 16:33,855,8
9435,66,20,6/10/2006 16:34,1394,28
9436,104,11,6/10/2006 16:34,1261,26
9437,104,11,6/10/2006 16:35,1479,7
9438,286,137,6/10/2006 16:35,1196,15
9439,247,239,6/10/2006 16:36,1031,2
9440,349,7,6/10/2006 16:36,855,1
9441,59,18,6/10/2006 16:38,1264,15
9442,80,15,6/10/2006 16:39,1174,11
9443,107,306,6/10/2006 16:40,913,19
9444,219,146,6/10/2006 16:41,990,21
9445,283,37,6/10/2006 16:41,1181,9
9446,32,265,6/10/2006 16:43,951,13
9447,180,93,6/10/2006 16:43,1556,11
9448,231,267,6/10/2006 16:43,1275,29
9449,194,291,6/10/2006 16:46,1309,14
9450,272,215,6/10/2006 16:46,925,11
9451,274,370,6/10/2006 16:46,1048,10
9452,167,47,6/10/2006 16:47,1195,27
9453,220,186,6/10/2006 16:47,1333,6
9454,291,204,6/10/2006 16:50,664,28
9455,110,83,6/10/2006 16:51,1204,17
9456,226,168,6/10/2006 16:51,873,15
9457,263,185,6/10/2006 16:51,1227,30
9458,122,23,6/10/2006 16:52,814,24
9459,144,23,6/10/2006 16:55,836,23
9460,199,381,6/10/2006 16:56,1056,14
9461,241,23,6/10/2006 16:56,1137,28
9462,260,364,6/10/2006 16:56,1322,28
